Date,Open,High,Low,Close,Volume
2015-01-01 05:30:00+05:30,826.5,830.0,818.1,822.2,587479
2015-01-02 05:30:00+05:30,824.0,830.5,824.0,826.25,710310
2015-01-05 05:30:00+05:30,826.1,830.7,824.45,826.75,792287
2015-01-06 05:30:00+05:30,823.0,824.6,803.7,808.55,1709888
2015-01-07 05:30:00+05:30,809.1,815.2,800.0,809.8,1730518
2015-01-08 05:30:00+05:30,815.0,821.0,814.4,818.8,943536
2015-01-09 05:30:00+05:30,820.0,836.0,820.0,830.05,1766875
2015-01-12 05:30:00+05:30,832.45,837.25,830.1,835.3,1188646
2015-01-13 05:30:00+05:30,837.05,843.4,826.15,833.1,838422
2015-01-14 05:30:00+05:30,831.0,837.75,817.0,820.65,996066
2015-01-15 05:30:00+05:30,826.0,833.9,819.4,825.9,2224116
2015-01-16 05:30:00+05:30,828.9,854.4,826.2,849.75,2005202
2015-01-19 05:30:00+05:30,855.0,866.15,853.1,863.0,1382755
2015-01-20 05:30:00+05:30,865.0,874.5,854.5,872.3,2053198
2015-01-21 05:30:00+05:30,875.0,888.0,873.0,885.95,2358508
2015-01-22 05:30:00+05:30,885.3,927.35,885.3,920.05,4797782
2015-01-23 05:30:00+05:30,921.5,938.7,918.0,926.8,2835629
2015-01-27 05:30:00+05:30,939.9,939.95,901.0,914.0,2261868
2015-01-28 05:30:00+05:30,915.0,933.1,892.0,909.75,1939863
2015-01-29 05:30:00+05:30,900.0,933.0,891.0,919.8,2668139
2015-01-30 05:30:00+05:30,923.5,927.8,910.5,917.75,1873464
2015-02-02 05:30:00+05:30,925.0,943.55,922.0,929.1,1750030
2015-02-03 05:30:00+05:30,936.0,947.65,919.05,941.25,2275229
2015-02-04 05:30:00+05:30,947.5,965.95,946.0,958.95,2769365
2015-02-05 05:30:00+05:30,960.0,965.9,951.0,959.55,1850360
2015-02-06 05:30:00+05:30,958.75,962.9,920.25,926.85,3120503
2015-02-09 05:30:00+05:30,926.8,948.2,915.85,941.45,1350099
2015-02-10 05:30:00+05:30,942.0,942.0,911.0,919.55,1515424
2015-02-11 05:30:00+05:30,924.8,937.0,920.2,925.85,1046438
2015-02-12 05:30:00+05:30,929.65,932.2,919.0,923.6,778562
2015-02-13 05:30:00+05:30,928.0,952.0,928.0,940.55,2046667
2015-02-16 05:30:00+05:30,918.0,930.9,907.3,914.75,2869370
2015-02-18 05:30:00+05:30,919.9,927.5,911.75,917.8,1309654
2015-02-19 05:30:00+05:30,922.7,926.8,909.55,916.7,1190354
2015-02-20 05:30:00+05:30,914.8,921.6,910.0,913.2,1146633
2015-02-23 05:30:00+05:30,914.0,924.0,904.25,908.65,2440626
2015-02-24 05:30:00+05:30,907.0,913.9,905.0,910.45,1469026
2015-02-25 05:30:00+05:30,913.5,914.65,886.4,890.75,1407691
2015-02-26 05:30:00+05:30,890.1,894.25,860.2,865.7,2614022
2015-02-27 05:30:00+05:30,870.15,883.9,868.55,878.9,2160310
2015-02-28 05:30:00+05:30,884.45,918.4,873.5,911.0,1118395
2015-03-02 05:30:00+05:30,912.1,932.0,909.4,925.2,2019863
2015-03-03 05:30:00+05:30,937.45,951.4,933.1,943.05,2114707
2015-03-04 05:30:00+05:30,946.9,1035.95,937.8,1006.3,7567230
2015-03-05 05:30:00+05:30,1018.0,1045.95,1005.5,1038.75,3792463
2015-03-09 05:30:00+05:30,1024.35,1049.9,1008.0,1041.0,3154190
2015-03-10 05:30:00+05:30,1046.0,1055.5,1017.75,1024.65,2094814
2015-03-11 05:30:00+05:30,1029.4,1035.4,1007.05,1009.85,1845619
2015-03-12 05:30:00+05:30,1012.65,1039.8,1010.0,1036.15,1990646
2015-03-13 05:30:00+05:30,1044.7,1044.7,1006.55,1011.6,1499576
2015-03-16 05:30:00+05:30,1014.1,1032.9,1010.15,1029.85,1445672
2015-03-17 05:30:00+05:30,1033.0,1051.0,1026.15,1041.9,1818956
2015-03-18 05:30:00+05:30,1043.4,1048.0,1031.0,1044.5,1489193
2015-03-19 05:30:00+05:30,1050.0,1075.0,1036.2,1047.75,2661474
2015-03-20 05:30:00+05:30,1050.0,1074.5,1021.3,1026.65,2371025
2015-03-23 05:30:00+05:30,1036.9,1045.95,1013.4,1024.25,1972135
2015-03-24 05:30:00+05:30,1034.0,1049.8,1030.0,1037.15,2573597
